,d1,d2,d1d2,angle,Cd,Cd_err,Sd1,Sd1_err,Sd2,Sd2_err,W,W_err
466,13,19,1319,75.0,2333.0,48.30113870293329,1937803.0,1392.0499272655418,1692613.0,1301.0046118288744,7.112912115523487e-10,1.4745180262089932e-11
467,13,20,1320,51.0095647237,2689.0,51.85556864985669,1937803.0,1392.0499272655418,1796441.0,1340.313769234652,7.724461624781112e-10,1.49175766811642e-11
468,13,21,1321,40.9015853478,3027.0,55.018178813915675,1937803.0,1392.0499272655418,1840266.0,1356.5640419825377,8.488328816356872e-10,1.5452944689265224e-11
469,13,22,1322,33.801374258,3165.0,56.25833271614081,1937803.0,1392.0499272655418,1835562.0,1354.8291405192022,8.898053899309301e-10,1.5842949530333702e-11
470,13,23,1323,31.8451053433,3208.0,56.639209034025185,1937803.0,1392.0499272655418,1834427.0,1354.4102037418354,9.024523948336981e-10,1.5960448522335608e-11
471,13,24,1324,35.894926382,3127.0,55.91958512006326,1937803.0,1392.0499272655418,1819409.0,1348.8546993653542,8.86927087121142e-10,1.5887164436364528e-11
472,13,25,1325,44.3155634388,2909.0,53.9351462406472,1937803.0,1392.0499272655418,1804036.0,1343.1440726891512,8.321256277253466e-10,1.5452263792074663e-11
473,13,26,1326,55.099566339300004,2642.0,51.40038910358559,1937803.0,1392.0499272655418,1721463.0,1312.0453498259883,7.920005745736676e-10,1.5430766627737953e-11
474,13,27,1327,67.0573256256,2440.0,49.39635614091387,1937803.0,1392.0499272655418,1684064.0,1297.7149147636394,7.47690065613761e-10,1.515702421573959e-11
475,13,28,1328,79.57764368,2194.0,46.84015371452148,1937803.0,1392.0499272655418,1626184.0,1275.2191968442132,6.962373469017524e-10,1.4882543532236695e-11
476,13,29,1329,100.42235632,2846.0,53.34791467339656,1937803.0,1392.0499272655418,1890403.0,1374.9192703573544,7.769102906706998e-10,1.4584726888261145e-11
477,13,30,1330,112.94267437399999,3288.0,57.3410847473258,1937803.0,1392.0499272655418,1913287.0,1383.2161797781284,8.868334471588657e-10,1.5492321962491695e-11
478,13,31,1331,124.90043366100001,3622.0,60.18305409332431,1937803.0,1392.0499272655418,1981409.0,1407.625305257049,9.43332268848204e-10,1.5703331779869525e-11
479,13,33,1333,135.684436561,3960.0,62.928530890209096,1937803.0,1392.0499272655418,1991435.0,1411.1821285716455,1.0261702654990447e-09,1.63397581908151e-11
480,13,34,1334,144.105073618,4339.0,65.87108622149782,1937803.0,1392.0499272655418,2008892.0,1417.3538725385415,1.1146112878886528e-09,1.6958278152060276e-11
481,13,35,1335,148.154894657,4274.0,65.37583651472461,1937803.0,1392.0499272655418,1952554.0,1397.3381838338205,1.1295926043361335e-09,1.7316365673500617e-11
482,13,36,1336,146.19862574200002,4039.0,63.55312738174259,1937803.0,1392.0499272655418,1869040.0,1367.1283772930763,1.1151816979100397e-09,1.7584442960338736e-11
483,13,37,1337,139.098414652,3518.0,59.312730505347666,1937803.0,1392.0499272655418,1801336.0,1342.1385919494305,1.0078397485392e-09,1.7023950044858895e-11
484,13,38,1338,128.990435276,3027.0,55.018178813915675,1937803.0,1392.0499272655418,1679206.0,1295.8418113334667,9.302481599971532e-10,1.693643585193093e-11
485,13,39,1339,88.4124084603,2546.0,50.457903246171455,1937803.0,1392.0499272655418,1863830.0,1365.2215937348778,7.049242932710235e-10,1.3989249776859774e-11
486,13,40,1340,95.4394398725,2757.0,52.507142371300304,1937803.0,1392.0499272655418,1897927.0,1377.6527138578865,7.496311728203939e-10,1.4297257546000136e-11
487,13,41,1341,102.17113222799999,2880.0,53.665631459994955,1937803.0,1392.0499272655418,1942807.0,1393.8461177619286,7.649855015960609e-10,1.4275805785967683e-11
488,13,42,1342,108.210147236,2988.0,54.662601474865795,1937803.0,1392.0499272655418,1970465.0,1403.7325243791995,7.825322484422781e-10,1.4337553297030745e-11
489,13,43,1343,113.133660277,3142.0,56.05354582896607,1937803.0,1392.0499272655418,1964533.0,1401.6179936059611,8.253482377676331e-10,1.4747975210664415e-11
490,13,44,1344,116.517923764,3072.0,55.42562584220407,1937803.0,1392.0499272655418,1898137.0,1377.7289283454854,8.35187590020791e-10,1.5092736708745525e-11
491,13,45,1345,118.01166766799999,3091.0,55.59676249567055,1937803.0,1392.0499272655418,1849113.0,1359.8209440952144,8.62632724343779e-10,1.5541202860049808e-11
492,13,46,1346,117.439968417,2868.0,53.55371135598354,1937803.0,1392.0499272655418,1785182.0,1336.1070316408038,8.290620269820338e-10,1.5504817604230758e-11
493,13,47,1347,114.87137379200001,2687.0,51.836280730777744,1937803.0,1392.0499272655418,1686664.0,1298.7162892641334,8.22109121858547e-10,1.588333540745984e-11
494,14,15,1415,15.0,4651.0,68.19824044651006,1935855.0,1391.3500637869681,1898279.0,1377.7804614669203,1.2656495576035775e-09,1.860336458279821e-11
495,14,17,1417,30.0,3217.0,56.71860364994893,1935855.0,1391.3500637869681,1846649.0,1358.9146404392,8.998992320126492e-10,1.5893012944583875e-11
496,14,18,1418,45.0,2922.0,54.055527006958314,1935855.0,1391.3500637869681,1769727.0,1330.3108659257055,8.529058835193802e-10,1.5803243026015775e-11
497,14,19,1419,60.0,2552.0,50.51732376126036,1935855.0,1391.3500637869681,1692613.0,1301.0046118288744,7.788434527191321e-10,1.5439123202885495e-11
498,14,20,1420,65.2073716972,2596.0,50.950956811427986,1935855.0,1391.3500637869681,1796441.0,1340.313769234652,7.464812527044615e-10,1.4671371408757907e-11
499,14,21,1421,53.6277028886,2731.0,52.25897052181568,1935855.0,1391.3500637869681,1840266.0,1356.5640419825377,7.665990438834583e-10,1.4690450244967733e-11
500,14,22,1422,43.4220648092,2980.0,54.589376255824725,1935855.0,1391.3500637869681,1835562.0,1354.8291405192022,8.386376990714782e-10,1.5386929716381336e-11
