,d1,d2,d1d2,angle,Cd,Cd_err,Sd1,Sd1_err,Sd2,Sd2_err,W,W_err
836,28,47,2847,37.8977118394,4908.0,70.05711955254797,2936142.0,1713.517434985708,2995837.0,1730.8486357853478,5.579680333432937e-10,7.977642681348563e-12
837,29,30,2930,15.0,5386.0,73.38937252763509,2732446.0,1653.0111917346476,2795607.0,1672.006877976284,7.050803994396726e-10,9.62609629120758e-12
838,29,31,2931,30.0,4275.0,65.3834841531101,2732446.0,1653.0111917346476,2891393.0,1700.4096565239802,5.410998404051493e-10,8.288370086759881e-12
839,29,33,2933,45.0,586.0,24.20743687382041,2732446.0,1653.0111917346476,482057.0,694.3032478679615,4.4488486817451997e-10,1.8391160871501488e-11
840,29,34,2934,60.0,3795.0,61.603571325045756,2732446.0,1653.0111917346476,3234290.0,1798.4131894534137,4.294189782965324e-10,6.9796077099249244e-12
841,29,35,2935,75.0,3584.0,59.86651818838306,2732446.0,1653.0111917346476,3123873.0,1767.448160484488,4.198779262322528e-10,7.0221861755247506e-12
842,29,36,2936,90.0,3604.0,60.03332407921454,2732446.0,1653.0111917346476,3200654.0,1789.037171218083,4.1209226813233723e-10,6.872778519852251e-12
843,29,37,2937,105.0,3863.0,62.153036933041335,2732446.0,1653.0111917346476,3132125.0,1769.7810599054337,4.513713964104212e-10,7.271863715829977e-12
844,29,38,2938,120.0,4276.0,65.39113089708727,2732446.0,1653.0111917346476,3039207.0,1743.3321542379697,5.14903480846899e-10,7.885901537992064e-12
845,29,39,2939,16.3280765791,5115.0,71.51922818375489,2732446.0,1653.0111917346476,2745417.0,1656.9299924861039,6.818451120659795e-10,9.551519315891401e-12
846,29,40,2940,24.647970991599998,4325.0,65.76473218982953,2732446.0,1653.0111917346476,2793058.0,1671.2444465128374,5.667017706518606e-10,8.630588440762863e-12
847,29,41,2941,37.2343116272,4034.0,63.51377803280167,2732446.0,1653.0111917346476,2873918.0,1695.2634013627498,5.137004349518438e-10,8.099654051842124e-12
848,29,42,2942,51.0095647237,3666.0,60.54750201288241,2732446.0,1653.0111917346476,3010806.0,1735.167427080165,4.456132541385805e-10,7.369141534739007e-12
849,29,43,2943,65.2073716972,3818.0,61.78996682310163,2732446.0,1653.0111917346476,3203271.0,1789.7684207740397,4.362050148194423e-10,7.068612930878234e-12
850,29,44,2944,79.57764368,3573.0,59.77457653551382,2732446.0,1653.0111917346476,3109672.0,1763.426210534481,4.2050081807029e-10,7.043412601816689e-12
851,29,45,2945,94.00581363389999,3706.0,60.876925020897694,2732446.0,1653.0111917346476,3119216.0,1766.1302330236012,4.3481886405679693e-10,7.151670224233722e-12
852,29,46,2946,108.41259485299999,3946.0,62.81719509815764,2732446.0,1653.0111917346476,3129640.0,1769.0788563543458,4.614356122859891e-10,7.355617773974332e-12
853,29,47,2947,122.70626676200001,4233.0,65.06150935845248,2732446.0,1653.0111917346476,2995837.0,1730.8486357853478,5.17104718076902e-10,7.959698761220475e-12
854,30,31,3031,15.0,5806.0,76.19711280619497,2795607.0,1672.006877976284,2891393.0,1700.4096565239802,7.182800215065147e-10,9.445837722877858e-12
855,30,33,3033,30.0,674.0,25.96150997149434,2795607.0,1672.006877976284,482057.0,694.3032478679615,5.001328529465912e-10,1.9280180982995152e-11
856,30,34,3034,45.0,4260.0,65.26867548832288,2795607.0,1672.006877976284,3234290.0,1798.4131894534137,4.711449298365756e-10,7.228792411040735e-12
857,30,35,3035,60.0,3785.0,61.5223536610881,2795607.0,1672.006877976284,3123873.0,1767.448160484488,4.334074727796036e-10,7.053746393240803e-12
858,30,36,3036,75.0,3713.0,60.93439094632849,2795607.0,1672.006877976284,3200654.0,1789.037171218083,4.149636946781738e-10,6.818475251246789e-12
859,30,37,3037,90.0,3757.0,61.29437168288782,2795607.0,1672.006877976284,3132125.0,1769.7810599054337,4.2906786551452294e-10,7.009014900863468e-12
860,30,38,3038,105.0,3859.0,62.120849961989414,2795607.0,1672.006877976284,3039207.0,1743.3321542379697,4.541908475931241e-10,7.321089128568446e-12
861,30,39,3039,24.647970991599998,4394.0,66.2872536767062,2795607.0,1672.006877976284,2745417.0,1656.9299924861039,5.725001631461783e-10,8.650343248251175e-12
862,30,40,3040,23.170902359499998,4554.0,67.48333127521195,2795607.0,1672.006877976284,2793058.0,1671.2444465128374,5.832261025330134e-10,8.656594420181051e-12
863,30,41,3041,29.872934483,4408.0,66.39277069079132,2795607.0,1672.006877976284,2873918.0,1695.2634013627498,5.486445811516449e-10,8.276461537218037e-12
864,30,42,3042,40.9015853478,4282.0,65.43699259593154,2795607.0,1672.006877976284,3010806.0,1735.167427080165,5.087304943079156e-10,7.785830145713448e-12
865,30,43,3043,53.6277028886,3961.0,62.93647591023825,2795607.0,1672.006877976284,3203271.0,1789.7684207740397,4.423184358760894e-10,7.037331972456126e-12
