,d1,d2,d1d2,angle,Cd,Cd_err,Sd1,Sd1_err,Sd2,Sd2_err,W,W_err
483,13,37,1337,139.098414652,903.0,30.04995840263344,417124.0,645.8513760920541,379272.0,615.8506312410502,5.707839991613157e-09,1.903762485210858e-10
484,13,38,1338,128.990435276,751.0,27.40437921208944,417124.0,645.8513760920541,362771.0,602.304740144057,4.962976243351858e-09,1.814517226421738e-10
485,13,39,1339,88.4124084603,617.0,24.839484696748443,417124.0,645.8513760920541,388279.0,623.1203736036882,3.809571096871013e-09,1.536026615104551e-10
486,13,40,1340,95.4394398725,626.0,25.019992006393608,417124.0,645.8513760920541,405350.0,636.6710296534624,3.7023628315172714e-09,1.4820130929908976e-10
487,13,41,1341,102.17113222799999,677.0,26.019223662515376,417124.0,645.8513760920541,417603.0,646.2220980436989,3.886510812451745e-09,1.4961284086675314e-10
488,13,42,1342,108.210147236,748.0,27.349588662354687,417124.0,645.8513760920541,425212.0,652.0828168262066,4.217265149695873e-09,1.5447212648135954e-10
489,13,43,1343,113.133660277,731.0,27.03701166919155,417124.0,645.8513760920541,424535.0,651.5635041958689,4.127990582198315e-09,1.5294424836713911e-10
490,13,44,1344,116.517923764,769.0,27.730849247724095,417124.0,645.8513760920541,415008.0,644.2111455105384,4.4422673549524074e-09,1.6048806437450315e-10
491,13,45,1345,118.01166766799999,737.0,27.147743920996454,417124.0,645.8513760920541,409565.0,639.9726556658495,4.313993367847819e-09,1.5919109513910687e-10
492,13,46,1346,117.439968417,782.0,27.964262908219126,417124.0,645.8513760920541,382277.0,618.2855327435699,4.904146163306507e-09,1.7571533470475126e-10
